-5633.94,14291.58,3028.46
-3192.94,13485.58,6314.46
-1780.94,14309.58,4537.46
2236.06,8975.58,2081.46
253.06,9284.58,867.46
-530.94,11833.58,3259.46
-1410.94,5159.58,-971.54
-461.94,3201.58,2895.46
-4127.94,3982.58,672.46
192.06,6876.58,884.46
1224.06,9304.58,4369.46
661.06,1772.58,2209.46
537.06,1625.58,3023.46
2287.06,4774.58,2877.46
-59.94,7067.58,50.46
3822.06,11252.58,-1395.54
7166.06,13663.58,4328.46
3012.06,17575.58,2737.46
1734.06,16366.58,1049.46
3447.06,10994.58,-1530.54
5120.06,9385.58,4259.46
-970.94,10415.58,145.46
-1935.94,11385.58,1297.46
-1051.94,15990.58,3590.46
-1604.94,19624.58,3176.46
-29.94,21256.58,3194.46
2496.06,14628.58,-464.54
3025.06,13615.58,1416.46
3557.06,13263.58,-492.54
3482.06,10711.58,-894.54
1708.06,10642.58,-1849.54
1172.06,9805.58,-1567.54
-673.94,10169.58,-2201.54
-895.94,11033.58,-2461.54
-1949.94,11650.58,-2894.54
-1640.94,11716.58,-2989.54
-1915.94,12184.58,-2603.54
5.06,6994.58,-229.54
-1427.94,7278.58,1199.46
3134.06,4397.58,-345.54
2045.06,5280.58,-1003.54
3848.06,2840.58,741.46
1149.06,3579.58,2124.46
5025.06,-7082.42,2528.46
3786.06,-12178.42,2923.46
7836.06,-16134.42,549.46
5488.06,-12471.42,470.46
8054.06,-24954.42,2826.46
5211.06,-22706.42,5258.46
1489.06,-25375.42,6209.46
-1394.94,-27930.42,5817.46
-2941.94,-26935.42,3614.46
64.06,-32827.42,5697.46
2521.06,-32827.42,6955.46
576.06,-32827.42,5516.46
5320.06,-32827.42,1508.46
-356.94,-32827.42,-7241.54
-1300.94,-32827.42,-3730.54
739.06,-32827.42,3697.46
-5987.94,-23407.42,1508.46
-9267.94,-15914.42,-1636.54
-6745.94,-9224.42,-2474.54
-7535.94,-1496.42,-2114.54
-830.94,-7304.42,-578.54
10357.06,5254.58,3383.46
19478.06,9561.58,2558.46
23282.06,6229.58,-494.54
26341.06,9838.58,-1626.54
29206.06,1942.58,-922.54
29540.06,4903.58,-1776.54
21911.06,6116.58,-409.54
21129.06,-4156.42,-5098.54
19239.06,-1276.42,-2131.54
22561.06,-382.42,3413.46
21664.06,7240.58,8321.46
16821.06,-3673.42,4720.46
12197.06,-7946.42,326.46
7370.06,-1531.42,209.46
-6733.94,6681.58,3519.46
-17486.94,5322.58,2921.46
-25546.94,2745.58,5272.46
-25763.94,11260.58,5045.46
-27110.94,13386.58,1602.46
-30751.94,12501.58,-2203.54
-30081.94,10848.58,-1740.54
-32709.94,4088.58,-3738.54
-32709.94,7336.58,-5501.54
-32709.94,8967.58,-2433.54
-14320.94,284.58,-1548.54
3119.06,-2644.42,-3376.54
-599.94,-2750.42,-1100.54
-7431.94,-1641.42,-2179.54
-4556.94,1276.58,5698.46
138.06,1147.58,5002.46
7744.06,261.58,3435.46
10900.06,2836.58,3465.46
32825.06,2184.58,-3627.54
32825.06,2646.58,7736.46
32825.06,342.58,7301.46
32825.06,-3418.42,10991.46
32825.06,-9381.42,7152.46
32825.06,-14176.42,5919.46
32825.06,-20272.42,-48.54
32129.06,-17008.42,-4260.54
17225.06,-10757.42,-365.54
2292.06,-14.42,3653.46
-5942.94,6916.58,4086.46
-21139.94,10643.58,1153.46
-32709.94,9990.58,-6420.54
-32709.94,11860.58,1218.46
-32709.94,15865.58,-6957.54
-32709.94,14405.58,-6719.54
-32709.94,16143.58,-5839.54
-8993.94,10874.58,-7521.54
-2177.94,10917.58,-6002.54
5082.06,32707.58,4558.46
7484.06,32707.58,15207.46
4650.06,32707.58,8846.46
-5472.94,32707.58,9602.46
-21568.94,32707.58,4429.46
8727.06,32707.58,4250.46
6525.06,-4544.42,10890.46
15228.06,-32427.42,12119.46
15971.06,-32827.42,13737.46
-2346.94,-32827.42,9669.46
3004.06,-32827.42,-15571.54
16219.06,-32827.42,-12551.54
7058.06,-32827.42,16446.46
12899.06,-24386.42,11211.46
3262.06,-18782.42,6477.46
-8838.94,-8011.42,4080.46
-4425.94,-2310.42,1830.46
-2792.94,-3355.42,-2021.54
-5473.94,-2901.42,-1417.54
5342.06,3511.58,-2683.54
2745.06,23050.58,4994.46
5926.06,32707.58,5280.46
18676.06,32707.58,1144.46
13787.06,32707.58,644.46
-5254.94,32707.58,1226.46
3395.06,32707.58,1023.46
8788.06,19938.58,2751.46
3805.06,-12700.42,492.46
2186.06,-29321.42,-1962.54
2327.06,-32827.42,-677.54
6710.06,-32827.42,-154.54
9231.06,-32827.42,118.46
13458.06,-32827.42,1185.46
15568.06,-32827.42,-3207.54
12177.06,-32827.42,11453.46
7138.06,-15443.42,2537.46
758.06,-5142.42,-149.54
-3625.94,218.58,3206.46
-306.94,12921.58,7785.46
-1735.94,27789.58,8583.46
-7167.94,30301.58,6638.46
-5925.94,28310.58,4884.46
1635.06,26809.58,3217.46
5904.06,32707.58,6184.46
10770.06,32707.58,10499.46
7594.06,32707.58,15514.46
9033.06,32707.58,20388.46
7221.06,32707.58,18108.46
10965.06,32707.58,13170.46
11969.06,32707.58,5991.46
21197.06,32707.58,9828.46
14781.06,29666.58,12232.46
13922.06,32707.58,7102.46
6432.06,31579.58,10217.46
8126.06,30909.58,3116.46
4560.06,13570.58,8013.46
-6564.94,-20124.42,8421.46
-15998.94,-32827.42,7124.46
-18241.94,-32827.42,14269.46
-18021.94,-32827.42,810.46
-27657.94,-32827.42,-2892.54
-31878.94,-32827.42,-6594.54
-21387.94,-32827.42,627.46
-10594.94,-32827.42,2682.46
-14949.94,-32827.42,-16059.54
-3895.94,-32827.42,-1346.54
10077.06,-32827.42,3695.46
7500.06,-17079.42,-822.54
-4724.94,-14215.42,1906.46
-2368.94,-2058.42,2134.46
-1552.94,8040.58,3908.46
-1009.94,26937.58,2441.46
-2858.94,29661.58,3507.46
1799.06,25730.58,3850.46
712.06,11375.58,-785.54
-1588.94,6037.58,-284.54
-6979.94,-11482.42,-3927.54
-7332.94,-9712.42,-5638.54
-6263.94,-4659.42,-1146.54
-2457.94,-4163.42,3489.46
1226.06,2186.58,5779.46
-431.94,9431.58,139.46
-419.94,12424.58,-7775.54
1370.06,2004.58,2243.46
-754.94,-2349.42,2406.46
581.06,-2988.42,3043.46
7658.06,-13718.42,1992.46
13889.06,-22261.42,322.46
11514.06,-32827.42,1054.46
27057.06,-27562.42,-9765.54
32825.06,-25483.42,-18015.54
32529.06,-1363.42,-22826.54
25086.06,-13046.42,-22026.54
7682.06,-16654.42,-16055.54
-8872.94,-32579.42,144.46
-10908.94,-32827.42,13070.46
-19081.94,-32827.42,8092.46
-10262.94,-23925.42,15388.46
-16591.94,21523.58,12319.46
-12251.94,32707.58,23580.46
-10292.94,32707.58,27772.46
-4386.94,32707.58,18083.46
11629.06,32707.58,6317.46
23637.06,32707.58,-5956.54
25012.06,32707.58,-4230.54
4908.06,-9996.42,5348.46
-10872.94,-30888.42,8254.46
-26172.94,-32827.42,10218.46
-24655.94,-32827.42,9219.46
-29483.94,-32827.42,5340.46
-13252.94,-32827.42,6443.46
28.06,13283.58,8768.46
2010.06,23159.58,12438.46
-267.94,24712.58,12954.46
-7952.94,18174.58,7666.46
-1994.94,-779.42,2185.46
-1724.94,12956.58,2313.46
-288.94,16422.58,3787.46
-1642.94,8624.58,836.46
3569.06,3110.58,366.46
-1395.94,559.58,-6813.54
-9132.94,15489.58,-16794.54
552.06,-4621.42,798.46
-1240.94,-13405.42,2256.46
-1984.94,-10182.42,4380.46
-3661.94,-13444.42,2348.46
1619.06,-9684.42,2290.46
1000.06,-972.42,1490.46
242.06,-32.42,205.46
-4.94,9.58,46.46
2.06,20.58,42.46
-154.94,-8.42,28.46
-189.94,-25.42,34.46
-47.94,-4.42,-1.54
-13.94,14.58,-1.54
-9.94,9.58,5.46
5.06,11.58,-0.54
-10.94,2.58,2.46
-10.94,6.58,7.46
-1.94,9.58,2.46
